mp_price
2733
2767
2767
2733
1800
1550
1600
1900
1900
1900
1800
1800
1800
1800
1800
1800
1550
1550
1550
1550
1550
1550
1500
1500
1525
1550
1550
1550
2350
2350
2450
2450
2350
2350
2350
2350
2350
2350
2350
2350
2050
2050
2050
2050
2050
2050
2050
2050
2050
2050
2050
2050
2350
2350
2400
2350
2350
2350
2350
2350
2350
2350
2350
2350
5509.25
7015.8
7021
7011
7011.4
7012
7012.5
7012.4
7012.5
7012.2
7011.25
7011
6150.75
6083.8
4683
6071
6039.6
6047.5
6079.7876
5803.734
7323.7711
7217.6612
6937.8385
6324.7825
6876.75
9000
9000
9000
9000
9093.75
9287
9287
9287
9287
9289.5
9287
5000
5000
5000
5000
5000
5000
5500
6000
6000
6000
6000
6000
8000
8000
8000
8000
8000
8000
8000
8200
9000
9000
9000
9000
6000
6320
6500
6500
6500
6500
6500
6500
6500
6000
6000
6000
8612.5
8831.6
8893.75
8600
8654.5
8865.875
8893.875
8912.1
8704.75
8726.9
8732.625
8656.375
9444
9420.2
9297.5
9243.5
9298.2
9133.75
9098.5
9092.2
9219.25
9241.8
9341
9298.25
4623.5
4588.4
4596.5
4721.25
4719.1
4729.75
4719.5
4694.3
4655.875
4650.4
4673
4676.125
8675.75
8674
8731.5
8726.5
8725.2
8689.75
8687.375
8708.3
8745.625
8744.6
8688.5
8746.25
7000
7000
7000
7000
7000
7000
7000
7000
7000
7000
7500
7750
5817
5817
5817
6517
6317.6
6317.3333
6317.3333
6317.3333
6697.6667
6697.6667
6798.6667
7055.9167
6075.75
6273.2
6771.25
6704
7209.6
7262.25
7276
7112.8
7233
7131.6
7074.75
7283.5
9155
9224.2
8994
9312.75
9273.4
9041.75
9115.75
9015.4
9078.25
9051.8
7880.25
8284.5
6494.75
6687.6
6771.25
6889.75
6687.3
6512.625
6325.875
6331.1
6318.75
6424.7
6224.75
6326.75
9885
9896
9889
9776.75
10011.1333
10057.75
10338.875
10060
10126.375
10337.7333
10501.2917
10373.625
6000
6400
7000
7000
7000
7000
7000
7000
6475
7000
7000
7000
3274.4822
3301.4452
3303.5112
3302.4889
3284.8205
3252.2425
3293.0142
3313.0956
3305.7142
3281.1967
3389.5125
3259.945
3304
3401.8
3399.5
3401.75
3405.0667
3409.8333
3406.5833
3407.3333
3413.8333
3410.8
3344
3411.25
3492
3581.6
3623
3596
3553.0807
3533.1733
3447.4417
3531.0253
3536.4758
3538.4307
3531.4125
3532.0433
3542.5
3707
4037.5
4015
4012.2
4004.25
4006.25
4007.4
4007.75
4007
4008.25
4006.25
8985.25
9272
9110.5
8564.5
8481.6
7984.625
7877.375
7698.6
7812.5
7900.3
8015.75
8075.75
7000
6900
7000
7000
6500
6000
5500
5000
5000
5000
5000
5000
6001.5
5056.8
5250
5000
5061
5022
5000
5007.4
5012.5
4984.7
5000
5000
3215.5
3201
3252.75
3363
3355.3
3382.125
3424.25
3390
3150.375
3279.1
3159.75
3166.25
3938.5
4010.4
4207.25
4037.75
3936.9
4182.75
3681
3906.5
3678.25
3752.1
3916.625
3898.875
61.1
58.3
58.3
54.6
53.75
55.25
55.7
55.6
54.4
57.5
58.1
55.4
25000
25000
3000
26000
25000
25000
25000
25000
25000
25000
28000
30000
30000
32000
30000
68241
68473
68761
69036
69153
69665
72382
75769
75360
75993
78524
81147
9.183
9.235
9.202
9.257
9.277
9.271
260
260
260
260
263.81
280
280
280
280
280
280
280
260
260
260
280
280
280
290
280
280
280
270
280
280
280
280
280
327.53
327.39
316.04
309.17
305.41
299.01
299.63
299.18
297.35
303.9
304.33
301.31
280
280
280
280
290
280
280
280
270
260
260
287.7778
287.5
290
260
260
260
250
250
250
250
250
250
260
260
260
260
260
250
250
250
250
290
290
290
290
290
290
290
290
288
278.64
279.52
280
300
300
305
320
320
320
309.09
299.29
294.17
291.82
290.63
296.52
300
300
300
280
300
300
346.6667
300
286.6667
300
280
280
280
280
280
280
280
280
280
280
280
280
290
290
290
290
290
290
250
250
290
290
153.3333
250
250
290
290
250
250
284.1667
290
295
298.3333
298.3
275
275
275
295
300
300
280
293.3333
291.875
292.5
290
283.3333
291.67
280
280
278.3333
278.3333
281.6667
281.6667
281.6667
292.5
300
300
295
290
290
290
290
290
290
2.0195
2.0664
2.1322
2.1811
2.2132
2.2238
2.2335
2.2365
1800
2000
2000
2000
2126.4
2111
2133
2133
2122
2124.75
2133
2125
2133
2126.4
2000
1995.75
1991.75
2000
1990
1945.75
2100.1111
2074.875
2100
2079.125
2052.2857
2037.375
2003.6667
2040.6667
2067
2067
2040.6667
2045.75
2000
2000
2000
2000
2000
2000
2000
2000
2000
2000
1991.75
1958.375
1600
1600
1600
1600
1600
1600
1600
1600
1600
1600
1600
1600
1600
1600
1580
1800
1880
2000
1800
1800
1812.5
1600
1800
1800
1800
1800
1800
1840
1688.8889
1800
1800
1841.25
2000
1900
1900
1567
1600
1600
1567
1620.2
1567
1544.6667
1533.3333
1700
1700
1500
1500
1711.1111
1800
1800
1800
1800
1800
1800
1800
1800
1800
1766.6667
1800
1500
1520
1600
1600
1600
1600
1633.3333
1666.6667
1800
1600
1600
1600
1625
1611
1600
1600
1600
1650
1775
1780
1800
2000
1700
1700
1500
1508.25
1500
1500
1600
1600
1680
1642.8571
2000
2000
1700
1700
1533.3333
1500
1500
1500
1500
1500
1550
1583.3333
1800
1500
1500
1500
1700
2200
1800
1800
1900
1900
1900
2000
1900
1800
2000
2124.75
2133
2106.6
2124.75
2114.1429
2107.3333
2119.8
2112.0909
2114.6667
2147.8571
1500
1500
1600
1500
2000
1800
1500
1400
1400
1400
1400
1550
1533.3333
1600
1500
1500
1500
1500
1500
1500
1500
1500
1500
1500
1500
1500
1483.3333
1450
1450
1450
1450
1450
1450
1450
1600
1600
1600
1600
1400
1400
1400
1400
1533.3333
1540
1500
1500
1500
1500
1600
1600
1608.3333
1700
1700
1700
1700
1700
1700
1700
1700
1700
1703.2
1750
1766.75
1800
1790
1775
1800
1800
1800
1800
1800
1791.6667
1500
1500
1500
1471.4286
1500
1500
1585.7143
1600
1600
1600
1600
1600
1400
1400
1400
1400
1400
1450
1400
1400
1400
1400
1400
2200
2200
2200
2200
1400
1400
1400
1400
1400
1480
1500
1500
1500
1500
1500
1500
1400
1400
1400
1400
1500
1550
1500
1500
1500
1500
1641.6667
1700
1700
1700
1700
1700
1700
1700
1700
1716.6667
1775
1800
1800
1800
1800
1800
1725
1557.1429
1600
1600
1516.75
1600
1812.5
1704
1700
1500
1560
1600
1500
1500
1600
1600
1600
1650
1600
1600
1600
1700
1700
1800
1800
1620.875
1700
1707.3333
1700
1709.9
1700
1700
1700
1333
1300
1300
1641.5
1650.25
1655.6667
1667
1687
1667
1667
1667
1733
1667
1658.5
1667
1600
1665
1646
1675
1700
1690
1700
1700
1700
1700
1700
1667.6667
1767
1767
1767
1767
1767
1767
1750
1780
1800
1767
1767
1762.1429
1800
1800
1767
1767
1500
1500
1500
1500
1500
1500
1500
1500
1500
1400
1440
1400
1450
1400
1500
1400
1400
1500
1500
1589
1600
1600
1567
1667
1667
1700
1750
1900
1800
1800
1700
1700
1700
1620
1700
1700
1700
1744.3333
1700
1800
1766.5
1725
1700
1700
1700
1700
1700
1700
1700
1700
1700
1700
1660
1700
1800
1800
2000
2000
1600
1600
1550
1600
1600
1600
1600
1600
1600
1590
1600
1600
1600
1600
1600
1600
1600
1600
1600
1600
1800
1800
1800
1800
1745.75
1741.5
1733.3333
1744.6667
1724.75
1733
1722
1724.75
1733
1733
1733
1767
1755.3333
1733
1744.3333
1726.4
1733
1650
1700
1716.5
1667
1689
1667
1600
1583.3333
1625
1575
1600
1575
1600
1600
1800
1700
1691.75
1700
2150
2022.3333
2041.75
2166.6667
2200
2200
2250
2255.6667
2200
2250
2262.5
2337.5
1825
1900
1925
1912.5
1880
1941.75
2008.25
2008.25
2000
2000
1980
2300
1600
1575
1565
1600
1587.5
1650
1550
1720
1800
1750
1690
1700
1600
1600
1600
1600
1600
1600
1600
1600
1600
1600
1600
1600
1400
1400
1400
1400
1400
1400
1450
1427.6667
1500
1500
1500
1433.3333
2166.625
2026
2083.3333
2250
2193.75
2155.5556
2244.4444
2239.625
2206.25
2250
1400
1322.3333
1333.3333
1500
1500
1500
1300
1300
1500
1500
1500
1500
1500
1500
1500
1500
1600
1600
1544.3333
1500
1300
1380
1400
1625
1420
1500
1500
1500
1500
1500
1500
1525
1600
1600
1575
1475
1575
1600
1550
1400
1400
1400
1483
1500
1500
1488.6667
1450
1350
1800
1820
1800
1850
1800
1765
1832.5
2000
1900
1900
1900
22222.2227
20000
25000
25000
20
20
21.5
20
20
20.25
21.3333
21
23
23
23
22
29.2
28
28
28.4
30
30.5
31
28.8
30
30
30
30
25.8
25
25
25
26
27
27.5
28
28
28
27.75
27.75
28.25
28.625
29
29.1
31.4
32.75
31.5
30.8
34
33.6
33.75
32.875
25.2
26.075
26.05
26.1
27.3
29.2
29.6125
30
30
29.94
29.7
29.9
2100
2150
2150
2150
2350
2350
2350
2350
2400
2400
2400
2200
2500
2500
2500
2500
2500
2500
2500
2500
2500
2500
2550
2250
2150
2450
2350
2350
2350
2350
2350
2350
2350
2350
2350
2650
2350
2250
2250
2450
2200
2600
2500
2500
2500
2400
2550
2550
2700
2700
2800
2800
2800
2800
2900
2900
3000
2800
2800
2750
2750
2800
2816
2816
2925
2900
2900
2925
2850
2925
2800
2800
2750
2800
2800
2800
2800
2900
2850
2800
2800
2800
2800
2800
2800
2800
2800
2800
2900
2850
2850
2800
1800
1800
1800
1900
2000
2000
2000
2000
2000
2000
2000
2000
1550
1550
1550
1600
1700
1700
1700
1700
1700
1700
1800
1800
2350
2350
2350
2350
2350
2350
2350
2350
2350
2350
2350
2350
2050
2100
2150
2150
2150
2150
2150
2150
2150
2150
2150
2150
2350
2350
2350
2350
2350
2300
2350
2350
2350
2350
2350
2350
6881.6
7022
7020
7020
7020.8
7019.5
7019
7019
7019.75
7019.8
7019
7019
6089.053
9592.9758
9594.7127
9533.4667
9332.564
9313.4387
9249.0971
9274.2109
9447.9783
10307.9682
10278.9367
10240.1142
9420.2
9467
9466.5
9421.5
9286.6
9297
9297
9297
9297
9296.2
9295
9295
6500
6500
6250
6250
6360
6500
6300
6000
6500
6500
6500
6500
9000
9000
9000
9000
9000
9000
9000
9000
6975
9000
9000
9000
6100
6000
6250
6500
6500
6500
5800
6000
6500
6500
6000
6000
8807.5
8984.75
8935
8809.625
8963.6
8934.5
8668
8566.25
8904
8932
8986.625
9008.5
9253.5
9306
9494
10134.5
10346.2
10824.5
11091.75
11219.75
11270.75
11371.4
11248.75
11411.6667
4697.8
4668.875
4760.75
4749.375
4753.4
4733.25
4826.7
4731.375
4687.625
4581.3
4645.375
4594.25
8709.9
8744.375
8748.25
8738.5
8724.6
8736.75
8742
8762.625
8756.375
8729.4
8752.375
8763
8000
7625
8000
8000
8000
8000
8000
8000
8000
8000
8000
8000
7330.6667
7330.6667
8030.4167
8263.6667
8263.6667
8263.6667
8263.6667
8263.6667
7798.5
8200
8000
8000
7597
7308.75
7154.5
7299
7194.2
7305
7138
7493
7076.75
7401.4
7180.5
7419.75
8748.2
9257.5
8915.75
9117.75
9036.8
8583.5
9092
8605.5
8222
7567.2
8709.25
8889
6060.2
5878.375
6195.6875
6467.625
6309.3
6375.75
5853.1
6159
6180.5
6259.8
6307.5
6271.375
10271.1
10513.875
10500
10458.3333
10404.4333
10321.3333
10651.1333
10916.5833
10867.9583
10872.1
10791.6667
10591.6667
7000
7000
7000
7000
7000
7000
7000
7000
7000
7000
7000
7000
3224.4853
3262.8575
3248.9167
3253.5
3218.4667
3196.5
3188.8
3172.5833
3192.75
3203.5333
3185.5833
3175.1667
3424.3333
3408.4167
3407.5833
3403.25
3390.4667
3395.8333
3402.5333
3399.6667
3412.5833
3409.8
3405.25
3403.5
3542.9613
3546.5175
3529.5833
3553.9167
3548.2
3548.5833
3556.0667
3546.75
3561.4167
3563.3333
3579.6667
3570.5833
4000
4000
4000
4000
4000
4000
4000
4000
4000
4000
4000
4000
7958.4
7646.5
7900.125
7868.375
7611.8
7149.75
6976.5
7546
7626.625
7305
7592
7513.5
5000
5000
5166.6667
5500
6000
6000
6000
5250
5000
5000
5000
5000
5000
5000
5000
5000
4997.3
5000
5002
4920.625
4979.625
4981
4972.375
5389.125
3515.4
3335.5
3218.625
3334.75
3602.3
3336.5
3743.6
3530.875
3528.375
3638.1
3592
3622.75
4287.2
4103
4085.375
4010.5
3920.8
3845.125
3810.1
3973.25
4002.25
3851.8
4076.375
4040.125
56.6
55
58.25
56.13
57.88
55.6
54.625
60.625
57.9
62.38
59.63
58.8
70
75
60
75
80
75
75
75
62
75
70
70
60
60
75
80
60
70
70
80
70
70
70
65
60
85
80
80
60
60
70
70
60
70
70
80
75
75
95
100
95
100
100
95
110
110
95
125
125
125
110
100
125
125
95
110
135
110
110
95
125
125
20000
20000
20000
20000
32000
32000
32000
25000
25000
25000
25000
25000
25000
25000
25000
25000
25000
28000
25000
25000
25000
25000
25000
25000
30000
25000
25000
25000
25000
25000
25000
25000
25000
25000
32000
25000
25000
25000
82437
83707
84301
84554
85002
85606
88928
90982
89217
89297
89368
90154
9.54
9.343
9.261
9.39
9.261
9.428
9.611
9.41
9.604
9.571
9.515
9.631
280
280
280
280
280
280
280
280
280
280
282.77
300
280
280
280
280
280
280
280
280
280
280
300
300
280
280
280
280
280
280
280
280
280
280
300
300
300.08
298.75
297.94
301.3
304.29
307.06
309.24
312.12
322.38
325.7
323.59
326.52
280
280
280
290
290
310
310
300
300
300
300
300
250
250
260
250
270
270
270
270
270
280
283.3333
290
250
250
270
270
270
270
270
270
270
280
290
300
280
285.79
283.95
282.14
286.43
290
290
290
291.48
297.17
298.69
314.95
300
300
300
308.64
316
320
316.96
305
300.95
300
300
300
300
270
301.6667
300
333.3333
326.6667
326.6667
300
316.6667
316.6667
310
306.6667
320
270
318.3333
320
280
280
280
280
280
280
280
288.57
295.51
290
291.41
314.81
290
290
280
290
290
290
290
293.3333
300
300
306.6667
320
250
250
250
250
250
250
250
250
250
250
280
265
260
260
271.6667
275
285
285
271.6667
271.6667
271.6667
271.6667
270
265
265
280
280
285
285
285
285
313.3333
320
320
320
320
320
300
320
